Sampling Date;Day;Month;Year;Season;Operator;Block;CO2_trtmt;Ring;Collar;Month_Ring;Month_Collar;SampleTrackerNo;Av_SoilTemp;Av_SoilMoisture;Av_AirTemp;TFUcorr_Final_CH4_flux;TFUcorr_Final_CO2_flux;TFUcorr_Final_N2O_flux;Final_CH4_MDF;Final_CO2_MDF;Final_N2O_MDF;logFinal_CH4_flux;logFinal_CO2_flux;logFinal_N2O_flux
6-Aug-13;6;Aug;2013;Winter;Loic;1;Ambient;2;2;Aug R2;Aug 2.0;3367;12.9;2.4;22.4;-16.921;201.762;12.688;10.461;4.136;4.288;-1.228;2.305;1.103
6-Aug-13;6;Aug;2013;Winter;Loic;1;Ambient;2;2.1;Aug R2;Aug 2.1;3368;12.6;2.2;22;1.733;260.439;4.743;10.364;4.098;4.248;0.239;2.416;0.676
6-Aug-13;6;Aug;2013;Winter;Loic;1;Ambient;2;2.2;Aug R2;Aug 2.2;3369;13.5;2.2;22.4;-14.045;155.899;7.191;9.536;3.771;3.909;-1.148;2.193;0.857
6-Aug-13;6;Aug;2013;Winter;Loic;1;Ambient;2;2.3;Aug R2;Aug 2.3;3370;13.3;1.8;22.5;-3.741;233.017;10.074;10.521;4.16;4.313;-0.573;2.367;1.003
6-Aug-13;6;Aug;2013;Winter;Loic;1;Ambient;2;2.5;Aug R2;Aug 2.5;3371;13.1;1;23;-16.589;154.304;2.079;10.551;4.172;4.325;-1.22;2.188;0.318
6-Aug-13;6;Aug;2013;Winter;Loic;1;Ambient;2;2.6;Aug R2;Aug 2.6;3372;13.5;1.9;22.7;*;*;*;36.4;14.393;14.921;#VALUE!;#VALUE!;#VALUE!
6-Aug-13;6;Aug;2013;Winter;Loic;1;Ambient;2;2.7;Aug R2;Aug 2.7;3373;13;2.8;23;2.681;287.469;16.492;10.408;4.115;4.266;0.428;2.459;1.217
6-Aug-13;6;Aug;2013;Winter;Loic;2;Ambient;3;3;Aug R3;Aug 3.0;3374;12.2;3.9;21.6;15.265;-30.843;0.277;10.09;3.99;4.136;1.184;-1.489;-0.558
6-Aug-13;6;Aug;2013;Winter;Loic;2;Ambient;3;3.1;Aug R3;Aug 3.1;3375;12.2;2.9;21.4;-66.385;46.642;*;9.921;3.923;4.067;-1.822;1.669;#VALUE!
6-Aug-13;6;Aug;2013;Winter;Loic;2;Ambient;3;3.2;Aug R3;Aug 3.2;3376;12.6;3.5;21;-13.836;182.424;4.035;10.447;4.131;4.282;-1.141;2.261;0.606
6-Aug-13;6;Aug;2013;Winter;Loic;2;Ambient;3;3.4;Aug R3;Aug 3.4;3377;11.9;4;21;-18.768;223.847;3.597;10.319;4.08;4.23;-1.273;2.35;0.556
6-Aug-13;6;Aug;2013;Winter;Loic;2;Ambient;3;3.5;Aug R3;Aug 3.5;3378;11.7;7.1;21.3;-10.035;196.892;3.349;10.228;4.044;4.193;-1.002;2.294;0.525
6-Aug-13;6;Aug;2013;Winter;Loic;2;Ambient;3;3.6;Aug R3;Aug 3.6;3379;12;3.9;21.4;-33.716;216.759;-2.404;10.161;4.018;4.165;-1.528;2.336;-0.381
6-Aug-13;6;Aug;2013;Winter;Loic;2;Ambient;3;3.7;Aug R3;Aug 3.7;3380;12.6;3.5;20;-32.452;170.68;-2.693;10;3.954;4.099;-1.511;2.232;-0.43
6-Aug-13;6;Aug;2013;Winter;Loic;2;Elevated;4;4;Aug R4;Aug 4.0;3381;11.8;4;19;-14.55;248.498;6.586;10.647;4.21;4.364;-1.163;2.395;0.819
6-Aug-13;6;Aug;2013;Winter;Loic;2;Elevated;4;4.1;Aug R4;Aug 4.1;3382;11.6;6;18;-3.242;254.384;7.115;10.975;4.34;4.499;-0.511;2.405;0.852
6-Aug-13;6;Aug;2013;Winter;Loic;2;Elevated;4;4.3;Aug R4;Aug 4.3;3383;11.4;3.6;17.3;-6.073;182.841;9.03;9.915;3.92;4.064;-0.783;2.262;0.956
6-Aug-13;6;Aug;2013;Winter;Loic;2;Elevated;4;4.4;Aug R4;Aug 4.4;3384;11.5;6.4;18.3;-11.095;171.438;-1.536;10.527;4.163;4.315;-1.045;2.234;-0.187
6-Aug-13;6;Aug;2013;Winter;Loic;2;Elevated;4;4.5;Aug R4;Aug 4.5;3385;11.6;6.1;17.5;-18.776;238.134;15.224;10.492;4.148;4.301;-1.274;2.377;1.183
6-Aug-13;6;Aug;2013;Winter;Loic;2;Elevated;4;4.6;Aug R4;Aug 4.6;3386;11.2;6.5;18.4;-19.36;242.676;7.85;10.96;4.334;4.493;-1.287;2.385;0.895
6-Aug-13;6;Aug;2013;Winter;Loic;2;Elevated;4;4.7;Aug R4;Aug 4.7;3387;11.5;3.4;16.4;-4.022;195.318;2.877;9.913;3.92;4.063;-0.604;2.291;0.459
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Elevated;5;5;Aug R5;Aug 5.0;3388;11.5;16.8;18.4;-29.77;158.832;0.953;9.861;3.899;4.042;-1.474;2.201;-0.021
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Elevated;5;5.1;Aug R5;Aug 5.1;3389;11.5;13.1;19.9;-39.234;198.254;-1.734;10.036;3.968;4.114;-1.594;2.297;-0.239
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Elevated;5;5.2;Aug R5;Aug 5.2;3390;11.9;9.5;21;-27.85;205.396;7.41;10.223;4.042;4.19;-1.445;2.313;0.87
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Elevated;5;5.3;Aug R5;Aug 5.3;3391;12.1;9.9;17.7;-25.709;225.252;4.131;10.468;4.139;4.291;-1.41;2.353;0.616
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Elevated;5;5.4;Aug R5;Aug 5.4;3392;11.6;15.5;20.1;-28.897;202.576;0.168;10.447;4.131;4.282;-1.461;2.307;-0.775
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Elevated;5;5.5;Aug R5;Aug 5.5;3393;11.8;11.6;22.1;-42.231;265.01;0.363;9.833;3.888;4.031;-1.626;2.423;-0.441
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Elevated;5;5.6;Aug R5;Aug 5.6;3394;11.9;15.6;19.2;-36.129;172.987;5.952;10.414;4.118;4.269;-1.558;2.238;0.775
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Ambient;6;6.1;Aug R6;Aug 6.1;3395;12;6.3;18.2;-34.233;248.772;7.377;10.547;4.17;4.323;-1.534;2.396;0.868
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Ambient;6;6.2;Aug R6;Aug 6.2;3396;12.1;10;18.7;-22.53;303.491;23.802;10.4;4.112;4.263;-1.353;2.482;1.377
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Ambient;6;6.3;Aug R6;Aug 6.3;3397;11.6;12.1;20;-42.371;231.389;-0.625;10.032;3.967;4.112;-1.627;2.364;0.204
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Ambient;6;6.4;Aug R6;Aug 6.4;3398;11.3;12.2;19.5;-19.132;248.018;9.789;10.581;4.184;4.337;-1.282;2.394;0.991
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Ambient;6;6.5;Aug R6;Aug 6.5;3399;11.9;12.6;19.5;-27.728;259.285;10.61;10.774;4.26;4.416;-1.443;2.414;1.026
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Ambient;6;6.6;Aug R6;Aug 6.6;3400;11.9;10.5;20;-8.79;260.837;11.888;10.209;4.037;4.185;-0.944;2.416;1.075
6-Aug-13;6;Aug;2013;Winter;Catarina;3;Ambient;6;6.7;Aug R6;Aug 6.7;3401;11.6;8.9;18;*;*;*;35.311;13.962;14.474;#VALUE!;#VALUE!;#VALUE!
13-sept-03;3;Sep;2013;Winter;Catarina;1;Elevated;1;1;Sep R1;Sep 1.0;3540;14.2;0.9;30.6;-7.105;79.017;3.166;10.132;4.006;4.153;-0.852;1.898;0.5
13-sept-03;3;Sep;2013;Winter;Catarina;1;Elevated;1;1.1;Sep R1;Sep 1.1;3541;14.1;0.8;21.3;-39.941;27.086;0.332;10.052;3.975;4.12;-1.601;1.433;-0.479
13-sept-03;3;Sep;2013;Winter;Catarina;1;Elevated;1;1.2;Sep R1;Sep 1.2;3542;14;1.1;22.1;-43.188;42.223;*;9.737;3.85;3.991;-1.635;1.626;#VALUE!
13-sept-03;3;Sep;2013;Winter;Catarina;1;Elevated;1;1.4;Sep R1;Sep 1.4;3543;14.3;0.9;24.2;-35.818;58.685;-0.543;10.255;4.055;4.204;-1.554;1.769;0.265
13-sept-03;3;Sep;2013;Winter;Catarina;1;Elevated;1;1.5;Sep R1;Sep 1.5;3544;14.1;1.8;22.1;-35.26;48.899;4.102;10.408;4.115;4.266;-1.547;1.689;0.613
13-sept-03;3;Sep;2013;Winter;Catarina;1;Elevated;1;1.6;Sep R1;Sep 1.6;3545;13.8;1.4;20.4;-60.32;44.768;1.887;11.014;4.355;4.515;-1.78;1.651;0.276
13-sept-03;3;Sep;2013;Winter;Catarina;1;Elevated;1;1.7;Sep R1;Sep 1.7;3546;14;1.5;21;-33.747;35.872;2.669;10.255;4.055;4.203;-1.528;1.555;0.426
13-sept-03;3;Sep;2013;Winter;Loic;1;Ambient;2;2;Sep R2;Sep 2.0;3547;16.2;1.4;25.6;-25.761;41.075;4.567;10.349;4.092;4.242;-1.411;1.614;0.66
13-sept-03;3;Sep;2013;Winter;Loic;1;Ambient;2;2.1;Sep R2;Sep 2.1;3548;15.1;1.1;25.3;-20.197;53.727;2.191;10.249;4.052;4.201;-1.305;1.73;0.341
13-sept-03;3;Sep;2013;Winter;Loic;1;Ambient;2;2.2;Sep R2;Sep 2.2;3549;15.6;1;23.6;-35.599;37.635;2.098;9.498;3.755;3.893;-1.551;1.576;0.322
13-sept-03;3;Sep;2013;Winter;Loic;1;Ambient;2;2.3;Sep R2;Sep 2.3;3550;16.3;1;24.5;-20.671;45.182;5.27;10.451;4.132;4.284;-1.315;1.655;0.722
13-sept-03;3;Sep;2013;Winter;Loic;1;Ambient;2;2.5;Sep R2;Sep 2.5;3551;16.1;0.2;25.3;-31.519;41.681;-0.756;10.47;4.14;4.292;-1.499;1.62;0.122
13-sept-03;3;Sep;2013;Winter;Loic;1;Ambient;2;2.6;Sep R2;Sep 2.6;3552;16.3;0.9;24.9;-18.218;36.69;1.99;10.468;4.139;4.291;-1.261;1.565;0.299
13-sept-03;3;Sep;2013;Winter;Loic;1;Ambient;2;2.7;Sep R2;Sep 2.7;3553;15.9;2.2;24.9;-25.709;60.628;2.601;10.342;4.089;4.239;-1.41;1.783;0.415
13-sept-03;3;Sep;2013;Winter;Loic;2;Ambient;3;3;Sep R3;Sep 3.0;3554;14.4;1.7;26.7;-40.012;66.507;0.081;9.918;3.922;4.066;-1.602;1.823;-1.094
13-sept-03;3;Sep;2013;Winter;Loic;2;Ambient;3;3.1;Sep R3;Sep 3.1;3555;15.8;1.1;28.2;-45.148;61.542;-2.66;9.697;3.834;3.975;-1.655;1.789;-0.425
13-sept-03;3;Sep;2013;Winter;Loic;2;Ambient;3;3.2;Sep R3;Sep 3.2;3556;15;1.7;25.8;-50.054;63.033;-2.738;10.279;4.064;4.213;-1.699;1.8;-0.437
13-sept-03;3;Sep;2013;Winter;Loic;2;Ambient;3;3.4;Sep R3;Sep 3.4;3557;14.7;0.9;24.8;-29.914;53.822;*;10.187;4.028;4.176;-1.476;1.731;#VALUE!
13-sept-03;3;Sep;2013;Winter;Loic;2;Ambient;3;3.5;Sep R3;Sep 3.5;3558;14.2;1.9;23.3;-39.304;56.896;-2.478;10.159;4.017;4.164;-1.594;1.755;-0.394
13-sept-03;3;Sep;2013;Winter;Loic;2;Ambient;3;3.6;Sep R3;Sep 3.6;3559;14.6;1.8;24.3;-50.381;65.594;0.157;10.062;3.978;4.124;-1.702;1.817;-0.804
13-sept-03;3;Sep;2013;Winter;Loic;2;Ambient;3;3.7;Sep R3;Sep 3.7;3560;14.9;1.7;26.1;-42.34;80.887;2.031;9.796;3.873;4.016;-1.627;1.908;0.308
13-sept-03;3;Sep;2013;Winter;Loic;2;Elevated;4;4;Sep R4;Sep 4.0;3561;13.9;1.2;22.4;-55.466;79.372;-0.231;10.525;4.162;4.314;-1.744;1.9;0.636
13-sept-03;3;Sep;2013;Winter;Loic;2;Elevated;4;4.1;Sep R4;Sep 4.1;3562;13.8;1.8;24.9;-38.551;82.229;-2.97;10.721;4.239;4.395;-1.586;1.915;-0.473
13-sept-03;3;Sep;2013;Winter;Loic;2;Elevated;4;4.3;Sep R4;Sep 4.3;3563;13.4;1.5;20.2;-31.161;25.61;1.822;9.817;3.882;4.024;-1.494;1.408;0.261
13-sept-03;3;Sep;2013;Winter;Loic;2;Elevated;4;4.4;Sep R4;Sep 4.4;3564;13.4;1.8;21.2;-28.559;76.499;-0.052;10.424;4.122;4.273;-1.456;1.884;1.283
13-sept-03;3;Sep;2013;Winter;Loic;2;Elevated;4;4.5;Sep R4;Sep 4.5;3565;13.7;3.1;21.4;-48.189;80.372;-5.06;10.353;4.093;4.244;-1.683;1.905;-0.704
13-sept-03;3;Sep;2013;Winter;Loic;2;Elevated;4;4.6;Sep R4;Sep 4.6;3566;13.3;2.1;20.3;-57.806;88.686;-7.221;10.889;4.306;4.464;-1.762;1.948;-0.859
13-sept-03;3;Sep;2013;Winter;Loic;2;Elevated;4;4.7;Sep R4;Sep 4.7;3567;13.4;1.2;20.7;-42.307;65.315;9.204;9.768;3.862;4.004;-1.626;1.815;0.964
13-sept-03;3;Sep;2013;Winter;Catarina;3;Elevated;5;5;Sep R5;Sep 5.0;3568;14.1;9.1;20.2;-33.672;58.633;0.456;9.801;3.875;4.017;-1.527;1.768;-0.341
13-sept-03;3;Sep;2013;Winter;Catarina;3;Elevated;5;5.1;Sep R5;Sep 5.1;3569;13.8;5.9;22.6;-48.872;80.197;1.748;9.944;3.932;4.076;-1.689;1.904;0.243
13-sept-03;3;Sep;2013;Winter;Catarina;3;Elevated;5;5.2;Sep R5;Sep 5.2;3570;14.1;4.1;24.7;-55.213;85.655;-0.281;10.096;3.992;4.138;-1.742;1.933;0.552
13-sept-03;3;Sep;2013;Winter;Catarina;3;Elevated;5;5.3;Sep R5;Sep 5.3;3571;14.6;4.2;30.9;-45.065;90.739;5.068;10.014;3.959;4.105;-1.654;1.958;0.705
13-sept-03;3;Sep;2013;Winter;Catarina;3;Elevated;5;5.4;Sep R5;Sep 5.4;3572;14.3;6.3;20.5;-38.032;113.464;*;10.433;4.125;14.76;-1.58;2.055;#VALUE!
13-sept-03;3;Sep;2013;Winter;Catarina;3;Elevated;5;5.5;Sep R5;Sep 5.5;3573;13.8;5.3;21.3;-25.422;95.467;*;9.86;3.899;13.95;-1.405;1.98;#VALUE!
13-sept-03;3;Sep;2013;Winter;Catarina;3;Elevated;5;5.6;Sep R5;Sep 5.6;3574;14.2;6.4;22.9;-54.904;100.087;*;10.284;4.066;14.55;-1.74;2;#VALUE!
13-sept-03;3;Sep;2013;Winter;Catarina;3;Ambient;6;6.1;Sep R6;Sep 6.1;3575;15.9;2.6;23.5;-52.721;104.496;*;10.359;4.096;14.655;-1.722;2.019;#VALUE!
13-sept-03;3;Sep;2013;Winter;Catarina;3;Ambient;6;6.2;Sep R6;Sep 6.2;3576;16;5.3;24;-40.475;139.684;*;10.214;4.039;14.451;-1.607;2.145;#VALUE!
13-sept-03;3;Sep;2013;Winter;Catarina;3;Ambient;6;6.3;Sep R6;Sep 6.3;3577;16.7;5;24.8;-49.564;111.198;17.164;9.871;3.903;4.046;-1.695;2.046;1.235
13-sept-03;3;Sep;2013;Winter;Catarina;3;Ambient;6;6.4;Sep R6;Sep 6.4;3578;14.9;4.9;25.2;-46.167;99.652;6.536;10.379;4.104;4.254;-1.664;1.998;0.815
13-sept-03;3;Sep;2013;Winter;Catarina;3;Ambient;6;6.5;Sep R6;Sep 6.5;3579;16;4.9;25.2;-56.51;106.668;2.132;10.568;4.179;4.332;-1.752;2.028;0.329
13-sept-03;3;Sep;2013;Winter;Catarina;3;Ambient;6;6.6;Sep R6;Sep 6.6;3580;16.4;5.3;26.4;-30.258;125.161;6.514;9.991;3.95;4.095;-1.481;2.097;0.814
13-sept-03;3;Sep;2013;Winter;Catarina;3;Ambient;6;6.7;Sep R6;Sep 6.7;3581;16.3;4.2;23.4;-41.586;95.278;0.071;10.044;3.972;4.117;-1.619;1.979;-1.147
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Elevated;1;1;Oct R1;Oct 1.0;4125;17;3.2;28.4;-17.305;48.739;-4.068;10.206;4.036;4.184;-1.238;1.688;-0.609
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Elevated;1;1.1;Oct R1;Oct 1.1;4126;17.8;1.3;26.1;-22.106;43.592;-1.488;9.891;3.911;4.054;-1.345;1.639;-0.173
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Elevated;1;1.2;Oct R1;Oct 1.2;4127;17.4;2;26.4;-25.4;45.049;1.518;9.598;3.795;3.934;-1.405;1.654;0.181
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Elevated;1;1.4;Oct R1;Oct 1.4;4128;18.2;2.6;30.2;-23.214;57.578;2.986;10.052;3.975;4.121;-1.366;1.76;0.475
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Elevated;1;1.5;Oct R1;Oct 1.5;4129;17.2;2.1;26.3;-41.891;53.188;-2.458;10.262;4.058;4.206;-1.622;1.726;-0.391
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Elevated;1;1.6;Oct R1;Oct 1.6;4130;17.1;1.8;25.4;-30.664;44.051;*;10.83;4.282;4.439;-1.487;1.644;#VALUE!
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Elevated;1;1.7;Oct R1;Oct 1.7;4131;17.8;2.1;23.1;-23.072;54.444;-2.317;10.182;4.026;4.174;-1.363;1.736;-0.365
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Ambient;2;2;Oct R2;Oct 2.0;4132;19.7;3.2;32.1;-23.78;44.858;-2.716;10.129;4.005;4.152;-1.376;1.652;-0.434
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Ambient;2;2.1;Oct R2;Oct 2.1;4133;19.1;2.7;33.1;-20.502;53.744;-1.661;9.988;3.949;4.094;-1.312;1.73;-0.22
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Ambient;2;2.2;Oct R2;Oct 2.2;4134;20.8;1.8;29.5;-67.791;56.19;6.991;32.142;3.682;3.817;-1.831;1.75;0.845
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Ambient;2;2.3;Oct R2;Oct 2.3;4135;20.8;1.6;27.6;-1.076;58.753;7.883;10.343;4.09;4.24;-0.032;1.769;0.897
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Ambient;2;2.5;Oct R2;Oct 2.5;4136;18.4;1.8;30.5;-16.973;52.256;7.033;10.291;4.069;4.218;-1.23;1.718;0.847
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Ambient;2;2.6;Oct R2;Oct 2.6;4137;19.4;2;29.8;-8.229;44.926;0.131;10.299;4.072;4.222;-0.915;1.653;-0.883
13-oct-02;2;Oct;2013;Spring;Pankaj;1;Ambient;2;2.7;Oct R2;Oct 2.7;4138;21.7;4.2;28.9;-24.074;85.017;2.93;10.205;4.035;4.183;-1.382;1.93;0.467
13-oct-02;2;Oct;2013;Spring;Yui;2;Ambient;3;3;Oct R3;Oct 3.0;4139;17;1.5;29;-42.309;70.575;-0.076;9.843;3.892;4.035;-1.626;1.849;1.121
13-oct-02;2;Oct;2013;Spring;Yui;2;Ambient;3;3.1;Oct R3;Oct 3.1;4140;18.2;1.1;32.9;*;*;*;32.954;13.03;13.508;#VALUE!;#VALUE!;#VALUE!
13-oct-02;2;Oct;2013;Spring;Yui;2;Ambient;3;3.2;Oct R3;Oct 3.2;4141;18.6;1.2;28.2;-46.279;63.396;2.182;10.197;4.032;4.18;-1.665;1.802;0.339
13-oct-02;2;Oct;2013;Spring;Yui;2;Ambient;3;3.4;Oct R3;Oct 3.4;4142;17.9;0.8;28.3;-40.456;35.48;-0.322;10.069;3.981;4.127;-1.607;1.55;0.492
13-oct-02;2;Oct;2013;Spring;Yui;2;Ambient;3;3.5;Oct R3;Oct 3.5;4143;17.8;1.5;28;-32.301;48.743;-0.498;10.001;3.954;4.099;-1.509;1.688;0.302
13-oct-02;2;Oct;2013;Spring;Yui;2;Ambient;3;3.6;Oct R3;Oct 3.6;4144;17.9;1.4;30.1;-39.44;66.949;0.36;9.869;3.902;4.045;-1.596;1.826;-0.443
13-oct-02;2;Oct;2013;Spring;Yui;2;Ambient;3;3.7;Oct R3;Oct 3.7;4145;18.4;0.9;30.6;-30.242;66.593;2.541;9.651;3.816;3.956;-1.481;1.823;0.405
13-oct-02;2;Oct;2013;Spring;Yui;2;Elevated;4;4;Oct R4;Oct 4.0;4146;17;0.8;24.6;7.28;47.096;-5.448;10.447;4.131;4.282;0.862;1.673;-0.736
13-oct-02;2;Oct;2013;Spring;Yui;2;Elevated;4;4.1;Oct R4;Oct 4.1;4147;16.8;1.1;24.1;-28.91;81.084;-1.036;10.75;4.251;4.407;-1.461;1.909;-0.016
13-oct-02;2;Oct;2013;Spring;Yui;2;Elevated;4;4.3;Oct R4;Oct 4.3;4148;16.8;0.8;24.4;29.403;52.125;-3.996;9.678;3.827;3.967;1.468;1.717;-0.602
13-oct-02;2;Oct;2013;Spring;Yui;2;Elevated;4;4.4;Oct R4;Oct 4.4;4149;16.7;0.6;25.4;-28.286;58.693;-0.026;10.277;4.064;4.213;-1.452;1.769;1.584
13-oct-02;2;Oct;2013;Spring;Yui;2;Elevated;4;4.5;Oct R4;Oct 4.5;4150;16.8;2.9;23.5;-31.024;76.035;1.139;10.279;4.064;4.214;-1.492;1.881;0.056
13-oct-02;2;Oct;2013;Spring;Yui;2;Elevated;4;4.6;Oct R4;Oct 4.6;4151;17;1.3;24.3;-28.259;82.674;-0.854;10.743;4.248;4.404;-1.451;1.917;0.068
13-oct-02;2;Oct;2013;Spring;Yui;2;Elevated;4;4.7;Oct R4;Oct 4.7;4152;16.7;0.8;25.6;-25.828;41.393;-6.291;9.608;3.799;3.938;-1.412;1.617;-0.799
13-oct-02;2;Oct;2013;Spring;Pankaj;3;Elevated;5;5;Oct R5;Oct 5.0;4153;19.9;2.2;27.7;-42.523;48.256;0.737;9.556;3.779;3.917;-1.629;1.684;-0.132
13-oct-02;2;Oct;2013;Spring;Pankaj;3;Elevated;5;5.1;Oct R5;Oct 5.1;4154;17.9;2.2;26.7;-33.315;72.442;*;9.808;3.878;13.876;-1.523;1.86;#VALUE!
13-oct-02;2;Oct;2013;Spring;Pankaj;3;Elevated;5;5.2;Oct R5;Oct 5.2;4155;18.2;1.8;26.6;*;82.058;*;10.032;3.966;14.192;#VALUE!;1.914;#VALUE!
13-oct-02;2;Oct;2013;Spring;Pankaj;3;Elevated;5;5.3;Oct R5;Oct 5.3;4156;18.9;1.8;28.9;-37.029;43.602;*;10.08;3.986;14.261;-1.569;1.64;#VALUE!
13-oct-02;2;Oct;2013;Spring;Pankaj;3;Elevated;5;5.4;Oct R5;Oct 5.4;4157;18.2;2.4;26;-50.902;59.421;-4.615;10.241;4.049;4.198;-1.707;1.774;-0.664
13-oct-02;2;Oct;2013;Spring;Pankaj;3;Elevated;5;5.5;Oct R5;Oct 5.5;4158;18.7;2.1;26.7;-62.721;63.995;-1.004;9.682;3.828;3.969;-1.797;1.806;-0.002
13-oct-02;2;Oct;2013;Spring;Pankaj;3;Elevated;5;5.6;Oct R5;Oct 5.6;4159;17.8;1.6;26.9;-30.898;56.853;-2.558;10.147;4.012;4.159;-1.49;1.755;-0.408
13-oct-02;2;Oct;2013;Spring;Yui;3;Ambient;6;6.1;Oct R6;Oct 6.1;4160;18.9;1.3;28.7;-48.991;110.473;5.747;10.18;4.025;4.173;-1.69;2.043;0.759
13-oct-02;2;Oct;2013;Spring;Yui;3;Ambient;6;6.2;Oct R6;Oct 6.2;4161;18.8;2.7;28.4;-29.482;126.984;11.572;10.065;3.98;4.126;-1.47;2.104;1.063
13-oct-02;2;Oct;2013;Spring;Yui;3;Ambient;6;6.3;Oct R6;Oct 6.3;4162;19.5;1.7;28;-41.009;98.178;10.798;9.766;3.861;4.003;-1.613;1.992;1.033
13-oct-02;2;Oct;2013;Spring;Yui;3;Ambient;6;6.4;Oct R6;Oct 6.4;4163;18.3;2.5;28.5;-45.234;72.08;-0.361;10.265;4.059;4.208;-1.655;1.858;0.442
13-oct-02;2;Oct;2013;Spring;Yui;3;Ambient;6;6.5;Oct R6;Oct 6.5;4164;18.6;1.9;28.5;-43.525;92.223;-0.529;10.453;4.133;4.285;-1.639;1.965;0.277
13-oct-02;2;Oct;2013;Spring;Yui;3;Ambient;6;6.6;Oct R6;Oct 6.6;4165;18.8;2.9;28.7;-16.237;76.265;6.809;9.915;3.92;4.064;-1.211;1.882;0.833
13-oct-02;2;Oct;2013;Spring;Yui;3;Ambient;6;6.7;Oct R6;Oct 6.7;4166;20.3;1.2;27.8;-50.156;76.202;-1.182;9.898;3.914;4.057;-1.7;1.882;-0.073
13-nov-14;14;Nov;2013;Spring;Catarina;1;Elevated;1;1;Nov R1;Nov 1.0;4731;18.9;7.9;31.4;40.124;146.527;9.973;10.108;3.997;4.143;1.603;2.166;0.999
13-nov-14;14;Nov;2013;Spring;Catarina;1;Elevated;1;1.1;Nov R1;Nov 1.1;4732;19.5;7.3;35;*;181.46;15.842;33.17;3.8;3.939;#VALUE!;2.259;1.2
13-nov-14;14;Nov;2013;Spring;Senani;1;Elevated;1;1.2;Nov R1;Nov 1.2;4733;19;9.6;30;9.184;183.581;17.012;9.485;3.751;3.888;0.963;2.264;1.231
13-nov-14;14;Nov;2013;Spring;Catarina;1;Elevated;1;1.4;Nov R1;Nov 1.4;4734;19;7.5;36.6;9.398;190.661;43.904;9.858;3.898;13.946;0.973;2.28;1.643
13-nov-14;14;Nov;2013;Spring;Catarina;1;Elevated;1;1.5;Nov R1;Nov 1.5;4735;18.7;9.2;27.5;-13.614;159.275;19.7;10.221;4.042;4.19;-1.134;2.202;1.294
13-nov-14;14;Nov;2013;Spring;Catarina;1;Elevated;1;1.6;Nov R1;Nov 1.6;4736;19;9.9;30.5;-5.948;167.473;10.101;10.651;4.211;4.366;-0.774;2.224;1.004
13-nov-14;14;Nov;2013;Spring;Catarina;1;Elevated;1;1.7;Nov R1;Nov 1.7;4737;19.2;8.5;30.5;5.546;178.383;10.886;9.934;3.928;4.072;0.744;2.251;1.037
13-nov-14;14;Nov;2013;Spring;Loic;1;Ambient;2;2;Nov R2;Nov 2.0;4738;19.7;9.9;33.9;18.995;208.745;18.592;10.068;3.981;4.127;1.279;2.32;1.269
13-nov-14;14;Nov;2013;Spring;Loic;1;Ambient;2;2.1;Nov R2;Nov 2.1;4739;18.4;11.5;24;-7.937;212.393;16.353;10.293;4.07;4.219;-0.9;2.327;1.214
13-nov-14;14;Nov;2013;Spring;Loic;1;Ambient;2;2.2;Nov R2;Nov 2.2;4740;20.5;10.1;37.4;-1.69;188.867;8.858;9.077;3.589;3.721;-0.228;2.276;0.947
13-nov-14;14;Nov;2013;Spring;Chris;1;Ambient;2;2.3;Nov R2;Nov 2.3;4741;19.9;9.2;31.2;-2.957;169.682;11.007;10.22;4.041;4.189;-0.471;2.23;1.042
13-nov-14;14;Nov;2013;Spring;Loic;1;Ambient;2;2.5;Nov R2;Nov 2.5;4742;19.5;8.6;31;11.36;170.473;2.39;10.275;4.063;4.212;1.055;2.232;0.378
13-nov-14;14;Nov;2013;Spring;Loic;1;Ambient;2;2.6;Nov R2;Nov 2.6;4743;19.6;9.8;28.8;-9.919;177.25;12.202;10.333;4.086;4.236;-0.996;2.249;1.086
